,Participant_ID,Starting_Plateau_Idx,Block,Cycle_Idx,Stages,Directions,Phase,Pentagon_selected,Star_selected,Response,Response_time,Correctness,spu_elements_percentage,Selection,Condition_Name
2629,4,0,3,55,T5,star_to_pentagon,star_to_pentagon_trans,0,1,2,1123,1,0.666666666666667,0,Lab
2630,4,0,3,56,T6,star_to_pentagon,star_to_pentagon_trans,1,0,2,1083,1,0.6,1,Lab
2631,4,0,3,57,T7,star_to_pentagon,star_to_pentagon_trans,1,0,2,606,1,0.533333333333333,1,Lab
2632,4,0,3,58,T8,star_to_pentagon,star_to_pentagon_trans,1,0,1,1054,1,0.466666666666667,1,Lab
2633,4,0,3,59,T9,star_to_pentagon,star_to_pentagon_trans,0,1,3,891,1,0.4,0,Lab
2634,4,0,3,60,T10,star_to_pentagon,star_to_pentagon_trans,0,1,2,809,1,0.333333333333333,0,Lab
2635,4,0,3,61,T11,star_to_pentagon,star_to_pentagon_trans,0,1,4,1098,1,0.266666666666667,0,Lab
2636,4,0,3,62,T12,star_to_pentagon,star_to_pentagon_trans,0,1,1,822,1,0.2,0,Lab
2637,4,0,3,63,T13,star_to_pentagon,star_to_pentagon_trans,1,0,2,1126,1,0.133333333333333,1,Lab
2638,4,0,3,64,P1,pentagon_to_star,pentagon_plateau,1,0,4,935,1,0.066666666666667,1,Lab
2639,4,0,3,65,P2,pentagon_to_star,pentagon_plateau,1,0,1,570,1,0.066666666666667,1,Lab
2640,4,0,3,66,P3,pentagon_to_star,pentagon_plateau,0,1,4,925,1,0.066666666666667,0,Lab
2641,4,0,3,67,T1,pentagon_to_star,pentagon_to_star_trans,0,1,2,1068,1,0.133333333333333,0,Lab
2642,4,0,3,68,T2,pentagon_to_star,pentagon_to_star_trans,0,1,1,969,1,0.2,0,Lab
2643,4,0,3,69,T3,pentagon_to_star,pentagon_to_star_trans,0,1,2,1289,1,0.266666666666667,0,Lab
2644,4,0,3,70,T4,pentagon_to_star,pentagon_to_star_trans,0,1,2,649,1,0.333333333333333,0,Lab
2645,4,0,3,71,T5,pentagon_to_star,pentagon_to_star_trans,0,1,2,937,1,0.4,0,Lab
2646,4,0,3,72,T6,pentagon_to_star,pentagon_to_star_trans,1,0,4,1601,1,0.466666666666667,1,Lab
2647,4,0,3,73,T7,pentagon_to_star,pentagon_to_star_trans,0,1,1,759,1,0.533333333333333,0,Lab
2648,4,0,3,74,T8,pentagon_to_star,pentagon_to_star_trans,0,1,4,1139,1,0.6,0,Lab
2649,4,0,3,75,T9,pentagon_to_star,pentagon_to_star_trans,0,1,4,916,1,0.666666666666667,0,Lab
2650,4,0,3,76,T10,pentagon_to_star,pentagon_to_star_trans,0,1,1,1099,1,0.733333333333333,0,Lab
2651,4,0,3,77,T11,pentagon_to_star,pentagon_to_star_trans,1,0,3,974,1,0.8,1,Lab
2652,4,0,3,78,T12,pentagon_to_star,pentagon_to_star_trans,0,1,1,905,1,0.866666666666667,0,Lab
2653,4,0,3,79,T13,pentagon_to_star,pentagon_to_star_trans,1,0,1,1003,1,0.933333333333333,1,Lab
2654,4,0,3,80,P1,star_to_pentagon,star_plateau,1,0,3,930,1,1,1,Lab
2655,4,0,3,81,P2,star_to_pentagon,star_plateau,1,0,4,756,1,1,1,Lab
2656,4,0,3,82,P3,star_to_pentagon,star_plateau,0,1,2,818,1,1,0,Lab
2657,4,0,3,83,T1,star_to_pentagon,star_to_pentagon_trans,1,0,1,927,1,0.933333333333333,1,Lab
2658,4,0,3,84,T2,star_to_pentagon,star_to_pentagon_trans,0,1,3,1089,1,0.866666666666667,0,Lab
2659,4,0,3,85,T3,star_to_pentagon,star_to_pentagon_trans,1,0,2,848,1,0.8,1,Lab
2660,4,0,3,86,T4,star_to_pentagon,star_to_pentagon_trans,0,0,4,655,0,0.733333333333333,0,Lab
2661,4,0,3,87,T5,star_to_pentagon,star_to_pentagon_trans,1,0,4,1080,1,0.666666666666667,1,Lab
2662,4,0,3,88,T6,star_to_pentagon,star_to_pentagon_trans,1,0,3,750,1,0.6,1,Lab
2663,4,0,3,89,T7,star_to_pentagon,star_to_pentagon_trans,1,0,4,712,1,0.533333333333333,1,Lab
2664,4,0,3,90,T8,star_to_pentagon,star_to_pentagon_trans,1,0,3,938,1,0.466666666666667,1,Lab
2665,4,0,3,91,T9,star_to_pentagon,star_to_pentagon_trans,0,1,4,710,1,0.4,0,Lab
2666,4,0,3,92,T10,star_to_pentagon,star_to_pentagon_trans,0,1,4,731,1,0.333333333333333,0,Lab
2667,4,0,3,93,T11,star_to_pentagon,star_to_pentagon_trans,0,1,4,933,1,0.266666666666667,0,Lab
2668,4,0,3,94,T12,star_to_pentagon,star_to_pentagon_trans,0,1,4,694,1,0.2,0,Lab
2669,4,0,3,95,T13,star_to_pentagon,star_to_pentagon_trans,0,1,1,1059,1,0.133333333333333,0,Lab
2670,4,0,3,96,P1,pentagon_to_star,pentagon_plateau,0,1,3,1145,1,0.066666666666667,0,Lab
2671,4,0,3,97,P2,pentagon_to_star,pentagon_plateau,1,0,2,762,1,0.066666666666667,1,Lab
2672,4,0,3,98,P3,pentagon_to_star,pentagon_plateau,0,1,1,841,1,0.066666666666667,0,Lab
2673,4,0,4,0,P1,pentagon_to_star,pentagon_plateau,0,1,4,1056,1,0.066666666666667,0,Lab
2674,4,0,4,1,P2,pentagon_to_star,pentagon_plateau,0,1,4,517,1,0.066666666666667,0,Lab
2675,4,0,4,2,P3,pentagon_to_star,pentagon_plateau,1,0,4,560,1,0.066666666666667,1,Lab
2676,4,0,4,3,T1,pentagon_to_star,pentagon_to_star_trans,0,1,3,1282,1,0.133333333333333,0,Lab
2677,4,0,4,4,T2,pentagon_to_star,pentagon_to_star_trans,0,1,2,1179,1,0.2,0,Lab
2678,4,0,4,5,T3,pentagon_to_star,pentagon_to_star_trans,0,1,2,906,1,0.266666666666667,0,Lab
2679,4,0,4,6,T4,pentagon_to_star,pentagon_to_star_trans,0,1,2,959,1,0.333333333333333,0,Lab
2680,4,0,4,7,T5,pentagon_to_star,pentagon_to_star_trans,1,0,2,880,1,0.4,1,Lab
2681,4,0,4,8,T6,pentagon_to_star,pentagon_to_star_trans,0,1,3,1609,1,0.466666666666667,0,Lab
2682,4,0,4,9,T7,pentagon_to_star,pentagon_to_star_trans,0,1,3,1108,1,0.533333333333333,0,Lab
2683,4,0,4,10,T8,pentagon_to_star,pentagon_to_star_trans,0,1,1,688,1,0.6,0,Lab
2684,4,0,4,11,T9,pentagon_to_star,pentagon_to_star_trans,0,1,2,1234,1,0.666666666666667,0,Lab
2685,4,0,4,12,T10,pentagon_to_star,pentagon_to_star_trans,1,0,3,751,1,0.733333333333333,1,Lab
2686,4,0,4,13,T11,pentagon_to_star,pentagon_to_star_trans,1,0,1,809,1,0.8,1,Lab
2687,4,0,4,14,T12,pentagon_to_star,pentagon_to_star_trans,1,0,2,1492,1,0.866666666666667,1,Lab
2688,4,0,4,15,T13,pentagon_to_star,pentagon_to_star_trans,1,0,4,787,1,0.933333333333333,1,Lab
2689,4,0,4,16,P1,star_to_pentagon,star_plateau,0,1,4,807,1,1,0,Lab
2690,4,0,4,17,P2,star_to_pentagon,star_plateau,1,0,4,526,1,1,1,Lab
2691,4,0,4,18,P3,star_to_pentagon,star_plateau,1,0,3,785,1,1,1,Lab
2692,4,0,4,19,T1,star_to_pentagon,star_to_pentagon_trans,0,1,4,949,1,0.933333333333333,0,Lab
2693,4,0,4,20,T2,star_to_pentagon,star_to_pentagon_trans,0,1,2,647,1,0.866666666666667,0,Lab
2694,4,0,4,21,T3,star_to_pentagon,star_to_pentagon_trans,1,0,3,1062,1,0.8,1,Lab
2695,4,0,4,22,T4,star_to_pentagon,star_to_pentagon_trans,1,0,1,1104,1,0.733333333333333,1,Lab
2696,4,0,4,23,T5,star_to_pentagon,star_to_pentagon_trans,0,1,4,867,1,0.666666666666667,0,Lab
2697,4,0,4,24,T6,star_to_pentagon,star_to_pentagon_trans,0,1,2,1388,1,0.6,0,Lab
2698,4,0,4,25,T7,star_to_pentagon,star_to_pentagon_trans,0,1,3,1044,1,0.533333333333333,0,Lab
2699,4,0,4,26,T8,star_to_pentagon,star_to_pentagon_trans,1,0,2,1258,1,0.466666666666667,1,Lab
2700,4,0,4,27,T9,star_to_pentagon,star_to_pentagon_trans,0,1,4,1192,1,0.4,0,Lab
2701,4,0,4,28,T10,star_to_pentagon,star_to_pentagon_trans,1,0,2,834,1,0.333333333333333,1,Lab
2702,4,0,4,29,T11,star_to_pentagon,star_to_pentagon_trans,0,1,3,973,1,0.266666666666667,0,Lab
2703,4,0,4,30,T12,star_to_pentagon,star_to_pentagon_trans,1,0,4,950,1,0.2,1,Lab
2704,4,0,4,31,T13,star_to_pentagon,star_to_pentagon_trans,0,1,1,792,1,0.133333333333333,0,Lab
2705,4,0,4,32,P1,pentagon_to_star,pentagon_plateau,0,1,2,757,1,0.066666666666667,0,Lab
2706,4,0,4,33,P2,pentagon_to_star,pentagon_plateau,0,1,1,742,1,0.066666666666667,0,Lab
2707,4,0,4,34,P3,pentagon_to_star,pentagon_plateau,0,1,3,844,1,0.066666666666667,0,Lab
2708,4,0,4,35,T1,pentagon_to_star,pentagon_to_star_trans,0,1,2,850,1,0.133333333333333,0,Lab
2709,4,0,4,36,T2,pentagon_to_star,pentagon_to_star_trans,0,1,4,723,1,0.2,0,Lab
2710,4,0,4,37,T3,pentagon_to_star,pentagon_to_star_trans,0,1,3,976,1,0.266666666666667,0,Lab
2711,4,0,4,38,T4,pentagon_to_star,pentagon_to_star_trans,0,1,4,1488,1,0.333333333333333,0,Lab
2712,4,0,4,39,T5,pentagon_to_star,pentagon_to_star_trans,0,1,1,776,1,0.4,0,Lab
2713,4,0,4,40,T6,pentagon_to_star,pentagon_to_star_trans,1,0,2,637,1,0.466666666666667,1,Lab
2714,4,0,4,41,T7,pentagon_to_star,pentagon_to_star_trans,0,1,4,1067,1,0.533333333333333,0,Lab
2715,4,0,4,42,T8,pentagon_to_star,pentagon_to_star_trans,0,1,2,583,1,0.6,0,Lab
2716,4,0,4,43,T9,pentagon_to_star,pentagon_to_star_trans,1,0,1,1319,1,0.666666666666667,1,Lab
2717,4,0,4,44,T10,pentagon_to_star,pentagon_to_star_trans,1,0,1,700,1,0.733333333333333,1,Lab
2718,4,0,4,45,T11,pentagon_to_star,pentagon_to_star_trans,1,0,3,803,1,0.8,1,Lab
2719,4,0,4,46,T12,pentagon_to_star,pentagon_to_star_trans,1,0,1,507,1,0.866666666666667,1,Lab
2720,4,0,4,47,T13,pentagon_to_star,pentagon_to_star_trans,1,0,3,1056,1,0.933333333333333,1,Lab
2721,4,0,4,48,P1,star_to_pentagon,star_plateau,1,0,2,917,1,1,1,Lab
2722,4,0,4,49,P2,star_to_pentagon,star_plateau,1,0,2,1054,1,1,1,Lab
2723,4,0,4,50,P3,star_to_pentagon,star_plateau,0,1,4,925,1,1,0,Lab
2724,4,0,4,51,T1,star_to_pentagon,star_to_pentagon_trans,1,0,2,640,1,0.933333333333333,1,Lab
2725,4,0,4,52,T2,star_to_pentagon,star_to_pentagon_trans,1,0,4,768,1,0.866666666666667,1,Lab
2726,4,0,4,53,T3,star_to_pentagon,star_to_pentagon_trans,1,0,2,686,1,0.8,1,Lab
2727,4,0,4,54,T4,star_to_pentagon,star_to_pentagon_trans,1,0,2,850,1,0.733333333333333,1,Lab
2728,4,0,4,55,T5,star_to_pentagon,star_to_pentagon_trans,1,0,3,818,1,0.666666666666667,1,Lab
2729,4,0,4,56,T6,star_to_pentagon,star_to_pentagon_trans,1,0,2,980,1,0.6,1,Lab
2730,4,0,4,57,T7,star_to_pentagon,star_to_pentagon_trans,1,0,4,1036,1,0.533333333333333,1,Lab
2731,4,0,4,58,T8,star_to_pentagon,star_to_pentagon_trans,1,0,1,784,1,0.466666666666667,1,Lab
2732,4,0,4,59,T9,star_to_pentagon,star_to_pentagon_trans,1,0,1,1141,1,0.4,1,Lab
2733,4,0,4,60,T10,star_to_pentagon,star_to_pentagon_trans,1,0,2,713,1,0.333333333333333,1,Lab
2734,4,0,4,61,T11,star_to_pentagon,star_to_pentagon_trans,1,0,3,915,1,0.266666666666667,1,Lab
2735,4,0,4,62,T12,star_to_pentagon,star_to_pentagon_trans,1,0,1,694,1,0.2,1,Lab
2736,4,0,4,63,T13,star_to_pentagon,star_to_pentagon_trans,0,1,3,983,1,0.133333333333333,0,Lab
2737,4,0,4,64,P1,pentagon_to_star,pentagon_plateau,0,1,4,794,1,0.066666666666667,0,Lab
2738,4,0,4,65,P2,pentagon_to_star,pentagon_plateau,0,1,2,1017,1,0.066666666666667,0,Lab
2739,4,0,4,66,P3,pentagon_to_star,pentagon_plateau,1,0,1,645,1,0.066666666666667,1,Lab
2740,4,0,4,67,T1,pentagon_to_star,pentagon_to_star_trans,0,1,2,730,1,0.133333333333333,0,Lab
2741,4,0,4,68,T2,pentagon_to_star,pentagon_to_star_trans,0,1,3,1247,1,0.2,0,Lab
2742,4,0,4,69,T3,pentagon_to_star,pentagon_to_star_trans,0,1,4,1841,1,0.266666666666667,0,Lab
2743,4,0,4,70,T4,pentagon_to_star,pentagon_to_star_trans,0,1,3,1093,1,0.333333333333333,0,Lab
2744,4,0,4,71,T5,pentagon_to_star,pentagon_to_star_trans,1,0,1,554,1,0.4,1,Lab
2745,4,0,4,72,T6,pentagon_to_star,pentagon_to_star_trans,0,1,1,829,1,0.466666666666667,0,Lab
2746,4,0,4,73,T7,pentagon_to_star,pentagon_to_star_trans,1,0,1,1045,1,0.533333333333333,1,Lab
2747,4,0,4,74,T8,pentagon_to_star,pentagon_to_star_trans,0,1,4,732,1,0.6,0,Lab
2748,4,0,4,75,T9,pentagon_to_star,pentagon_to_star_trans,0,1,4,1065,1,0.666666666666667,0,Lab
2749,4,0,4,76,T10,pentagon_to_star,pentagon_to_star_trans,0,1,1,505,1,0.733333333333333,0,Lab
2750,4,0,4,77,T11,pentagon_to_star,pentagon_to_star_trans,1,0,1,815,1,0.8,1,Lab
2751,4,0,4,78,T12,pentagon_to_star,pentagon_to_star_trans,0,1,2,1161,1,0.866666666666667,0,Lab
2752,4,0,4,79,T13,pentagon_to_star,pentagon_to_star_trans,1,0,2,705,1,0.933333333333333,1,Lab
2753,4,0,4,80,P1,star_to_pentagon,star_plateau,1,0,2,629,1,1,1,Lab
2754,4,0,4,81,P2,star_to_pentagon,star_plateau,1,0,1,750,1,1,1,Lab
2755,4,0,4,82,P3,star_to_pentagon,star_plateau,1,0,3,913,1,1,1,Lab
2756,4,0,4,83,T1,star_to_pentagon,star_to_pentagon_trans,0,1,4,1741,1,0.933333333333333,0,Lab
2757,4,0,4,84,T2,star_to_pentagon,star_to_pentagon_trans,1,0,4,672,1,0.866666666666667,1,Lab
2758,4,0,4,85,T3,star_to_pentagon,star_to_pentagon_trans,0,1,2,647,1,0.8,0,Lab
2759,4,0,4,86,T4,star_to_pentagon,star_to_pentagon_trans,0,1,1,613,1,0.733333333333333,0,Lab
2760,4,0,4,87,T5,star_to_pentagon,star_to_pentagon_trans,1,0,1,1061,1,0.666666666666667,1,Lab
2761,4,0,4,88,T6,star_to_pentagon,star_to_pentagon_trans,1,0,3,714,1,0.6,1,Lab
2762,4,0,4,89,T7,star_to_pentagon,star_to_pentagon_trans,0,1,2,1255,1,0.533333333333333,0,Lab
2763,4,0,4,90,T8,star_to_pentagon,star_to_pentagon_trans,1,0,4,971,1,0.466666666666667,1,Lab
2764,4,0,4,91,T9,star_to_pentagon,star_to_pentagon_trans,1,0,3,942,1,0.4,1,Lab
2765,4,0,4,92,T10,star_to_pentagon,star_to_pentagon_trans,0,1,2,1592,1,0.333333333333333,0,Lab
2766,4,0,4,93,T11,star_to_pentagon,star_to_pentagon_trans,0,1,4,747,1,0.266666666666667,0,Lab
2767,4,0,4,94,T12,star_to_pentagon,star_to_pentagon_trans,0,1,2,1105,1,0.2,0,Lab
2768,4,0,4,95,T13,star_to_pentagon,star_to_pentagon_trans,0,1,3,1028,1,0.133333333333333,0,Lab
2769,4,0,4,96,P1,pentagon_to_star,pentagon_plateau,0,1,1,827,1,0.066666666666667,0,Lab
2770,4,0,4,97,P2,pentagon_to_star,pentagon_plateau,0,1,1,722,1,0.066666666666667,0,Lab
2771,4,0,4,98,P3,pentagon_to_star,pentagon_plateau,0,1,1,726,1,0.066666666666667,0,Lab
2772,4,1,5,0,P1,star_to_pentagon,star_plateau,1,0,1,670,1,0.066666666666667,1,Lab
2773,4,1,5,1,P2,star_to_pentagon,star_plateau,1,0,4,1400,1,0.066666666666667,1,Lab
2774,4,1,5,2,P3,star_to_pentagon,star_plateau,1,0,1,615,1,0.066666666666667,1,Lab
2775,4,1,5,3,T1,star_to_pentagon,star_to_pentagon_trans,1,0,4,655,1,0.133333333333333,1,Lab
2776,4,1,5,4,T2,star_to_pentagon,star_to_pentagon_trans,0,1,1,966,1,0.2,0,Lab
2777,4,1,5,5,T3,star_to_pentagon,star_to_pentagon_trans,1,0,1,716,1,0.266666666666667,1,Lab
2778,4,1,5,6,T4,star_to_pentagon,star_to_pentagon_trans,1,0,2,1096,1,0.333333333333333,1,Lab
2779,4,1,5,7,T5,star_to_pentagon,star_to_pentagon_trans,0,1,1,937,1,0.4,0,Lab
2780,4,1,5,8,T6,star_to_pentagon,star_to_pentagon_trans,1,0,2,581,1,0.466666666666667,1,Lab
2781,4,1,5,9,T7,star_to_pentagon,star_to_pentagon_trans,1,0,3,1320,1,0.533333333333333,1,Lab
2782,4,1,5,10,T8,star_to_pentagon,star_to_pentagon_trans,0,1,1,1050,1,0.6,0,Lab
2783,4,1,5,11,T9,star_to_pentagon,star_to_pentagon_trans,0,1,4,608,1,0.666666666666667,0,Lab
2784,4,1,5,12,T10,star_to_pentagon,star_to_pentagon_trans,0,1,2,904,1,0.733333333333333,0,Lab
2785,4,1,5,13,T11,star_to_pentagon,star_to_pentagon_trans,0,1,2,852,1,0.8,0,Lab
2786,4,1,5,14,T12,star_to_pentagon,star_to_pentagon_trans,1,0,4,519,1,0.866666666666667,1,Lab
2787,4,1,5,15,T13,star_to_pentagon,star_to_pentagon_trans,0,1,1,833,1,0.933333333333333,0,Lab
2788,4,1,5,16,P1,pentagon_to_star,pentagon_plateau,0,1,1,1254,1,1,0,Lab
2789,4,1,5,17,P2,pentagon_to_star,pentagon_plateau,1,0,1,651,1,1,1,Lab
2790,4,1,5,18,P3,pentagon_to_star,pentagon_plateau,0,1,2,1664,1,1,0,Lab
2791,4,1,5,19,T1,pentagon_to_star,pentagon_to_star_trans,1,0,2,671,1,0.933333333333333,1,Lab
2792,4,1,5,20,T2,pentagon_to_star,pentagon_to_star_trans,0,1,1,725,1,0.866666666666667,0,Lab
2793,4,1,5,21,T3,pentagon_to_star,pentagon_to_star_trans,1,0,4,757,1,0.8,1,Lab
2794,4,1,5,22,T4,pentagon_to_star,pentagon_to_star_trans,0,1,3,966,1,0.733333333333333,0,Lab
2795,4,1,5,23,T5,pentagon_to_star,pentagon_to_star_trans,0,1,2,1180,1,0.666666666666667,0,Lab
2796,4,1,5,24,T6,pentagon_to_star,pentagon_to_star_trans,0,1,1,764,1,0.6,0,Lab
2797,4,1,5,25,T7,pentagon_to_star,pentagon_to_star_trans,1,0,1,688,1,0.533333333333333,1,Lab
2798,4,1,5,26,T8,pentagon_to_star,pentagon_to_star_trans,0,1,1,871,1,0.466666666666667,0,Lab
2799,4,1,5,27,T9,pentagon_to_star,pentagon_to_star_trans,0,1,1,665,1,0.4,0,Lab
2800,4,1,5,28,T10,pentagon_to_star,pentagon_to_star_trans,1,0,4,644,1,0.333333333333333,1,Lab
2801,4,1,5,29,T11,pentagon_to_star,pentagon_to_star_trans,0,1,3,1113,1,0.266666666666667,0,Lab
2802,4,1,5,30,T12,pentagon_to_star,pentagon_to_star_trans,1,0,2,1065,1,0.2,1,Lab
2803,4,1,5,31,T13,pentagon_to_star,pentagon_to_star_trans,1,0,1,847,1,0.133333333333333,1,Lab
2804,4,1,5,32,P1,star_to_pentagon,star_plateau,1,0,3,958,1,0.066666666666667,1,Lab
2805,4,1,5,33,P2,star_to_pentagon,star_plateau,1,0,2,711,1,0.066666666666667,1,Lab
2806,4,1,5,34,P3,star_to_pentagon,star_plateau,0,1,1,930,1,0.066666666666667,0,Lab
2807,4,1,5,35,T1,star_to_pentagon,star_to_pentagon_trans,1,0,1,1045,1,0.133333333333333,1,Lab
2808,4,1,5,36,T2,star_to_pentagon,star_to_pentagon_trans,1,0,4,794,1,0.2,1,Lab
2809,4,1,5,37,T3,star_to_pentagon,star_to_pentagon_trans,1,0,3,713,1,0.266666666666667,1,Lab
2810,4,1,5,38,T4,star_to_pentagon,star_to_pentagon_trans,1,0,4,766,1,0.333333333333333,1,Lab
2811,4,1,5,39,T5,star_to_pentagon,star_to_pentagon_trans,1,0,1,598,1,0.4,1,Lab
2812,4,1,5,40,T6,star_to_pentagon,star_to_pentagon_trans,1,0,2,991,1,0.466666666666667,1,Lab
2813,4,1,5,41,T7,star_to_pentagon,star_to_pentagon_trans,0,1,4,1003,1,0.533333333333333,0,Lab
2814,4,1,5,42,T8,star_to_pentagon,star_to_pentagon_trans,0,1,1,1057,1,0.6,0,Lab
2815,4,1,5,43,T9,star_to_pentagon,star_to_pentagon_trans,0,1,1,703,1,0.666666666666667,0,Lab
2816,4,1,5,44,T10,star_to_pentagon,star_to_pentagon_trans,0,1,4,754,1,0.733333333333333,0,Lab
2817,4,1,5,45,T11,star_to_pentagon,star_to_pentagon_trans,0,1,2,1228,1,0.8,0,Lab
2818,4,1,5,46,T12,star_to_pentagon,star_to_pentagon_trans,1,0,4,787,1,0.866666666666667,1,Lab
2819,4,1,5,47,T13,star_to_pentagon,star_to_pentagon_trans,0,1,2,839,1,0.933333333333333,0,Lab
2820,4,1,5,48,P1,pentagon_to_star,pentagon_plateau,0,1,4,942,1,1,0,Lab
2821,4,1,5,49,P2,pentagon_to_star,pentagon_plateau,0,1,4,681,1,1,0,Lab
2822,4,1,5,50,P3,pentagon_to_star,pentagon_plateau,0,1,2,719,1,1,0,Lab
2823,4,1,5,51,T1,pentagon_to_star,pentagon_to_star_trans,1,0,2,924,1,0.933333333333333,1,Lab
2824,4,1,5,52,T2,pentagon_to_star,pentagon_to_star_trans,0,1,1,839,1,0.866666666666667,0,Lab
2825,4,1,5,53,T3,pentagon_to_star,pentagon_to_star_trans,0,1,4,1183,1,0.8,0,Lab
2826,4,1,5,54,T4,pentagon_to_star,pentagon_to_star_trans,0,1,3,1312,1,0.733333333333333,0,Lab
2827,4,1,5,55,T5,pentagon_to_star,pentagon_to_star_trans,1,0,3,1091,1,0.666666666666667,1,Lab
2828,4,1,5,56,T6,pentagon_to_star,pentagon_to_star_trans,1,0,2,653,1,0.6,1,Lab
2829,4,1,5,57,T7,pentagon_to_star,pentagon_to_star_trans,1,0,2,978,1,0.533333333333333,1,Lab
2830,4,1,5,58,T8,pentagon_to_star,pentagon_to_star_trans,0,1,3,649,1,0.466666666666667,0,Lab
2831,4,1,5,59,T9,pentagon_to_star,pentagon_to_star_trans,0,1,4,827,1,0.4,0,Lab
2832,4,1,5,60,T10,pentagon_to_star,pentagon_to_star_trans,1,0,4,1422,1,0.333333333333333,1,Lab
2833,4,1,5,61,T11,pentagon_to_star,pentagon_to_star_trans,0,1,1,700,1,0.266666666666667,0,Lab
2834,4,1,5,62,T12,pentagon_to_star,pentagon_to_star_trans,0,1,1,529,1,0.2,0,Lab
2835,4,1,5,63,T13,pentagon_to_star,pentagon_to_star_trans,0,1,4,772,1,0.133333333333333,0,Lab
2836,4,1,5,64,P1,star_to_pentagon,star_plateau,1,0,1,723,1,0.066666666666667,1,Lab
2837,4,1,5,65,P2,star_to_pentagon,star_plateau,1,0,4,607,1,0.066666666666667,1,Lab
2838,4,1,5,66,P3,star_to_pentagon,star_plateau,0,1,2,831,1,0.066666666666667,0,Lab
2839,4,1,5,67,T1,star_to_pentagon,star_to_pentagon_trans,0,1,3,873,1,0.133333333333333,0,Lab
2840,4,1,5,68,T2,star_to_pentagon,star_to_pentagon_trans,1,0,4,663,1,0.2,1,Lab
2841,4,1,5,69,T3,star_to_pentagon,star_to_pentagon_trans,0,1,2,670,1,0.266666666666667,0,Lab
2842,4,1,5,70,T4,star_to_pentagon,star_to_pentagon_trans,1,0,2,621,1,0.333333333333333,1,Lab
2843,4,1,5,71,T5,star_to_pentagon,star_to_pentagon_trans,0,1,2,805,1,0.4,0,Lab
2844,4,1,5,72,T6,star_to_pentagon,star_to_pentagon_trans,1,0,1,936,1,0.466666666666667,1,Lab
2845,4,1,5,73,T7,star_to_pentagon,star_to_pentagon_trans,1,0,4,704,1,0.533333333333333,1,Lab
2846,4,1,5,74,T8,star_to_pentagon,star_to_pentagon_trans,0,1,3,862,1,0.6,0,Lab
2847,4,1,5,75,T9,star_to_pentagon,star_to_pentagon_trans,0,1,4,1405,1,0.666666666666667,0,Lab
2848,4,1,5,76,T10,star_to_pentagon,star_to_pentagon_trans,1,0,2,740,1,0.733333333333333,1,Lab
2849,4,1,5,77,T11,star_to_pentagon,star_to_pentagon_trans,1,0,4,749,1,0.8,1,Lab
2850,4,1,5,78,T12,star_to_pentagon,star_to_pentagon_trans,1,0,1,893,1,0.866666666666667,1,Lab
2851,4,1,5,79,T13,star_to_pentagon,star_to_pentagon_trans,0,1,1,793,1,0.933333333333333,0,Lab
2852,4,1,5,80,P1,pentagon_to_star,pentagon_plateau,1,0,3,1056,1,1,1,Lab
2853,4,1,5,81,P2,pentagon_to_star,pentagon_plateau,0,1,1,950,1,1,0,Lab
2854,4,1,5,82,P3,pentagon_to_star,pentagon_plateau,0,1,1,788,1,1,0,Lab
2855,4,1,5,83,T1,pentagon_to_star,pentagon_to_star_trans,0,1,2,1105,1,0.933333333333333,0,Lab
2856,4,1,5,84,T2,pentagon_to_star,pentagon_to_star_trans,0,1,1,1085,1,0.866666666666667,0,Lab
2857,4,1,5,85,T3,pentagon_to_star,pentagon_to_star_trans,1,0,3,913,1,0.8,1,Lab
2858,4,1,5,86,T4,pentagon_to_star,pentagon_to_star_trans,1,0,3,731,1,0.733333333333333,1,Lab
2859,4,1,5,87,T5,pentagon_to_star,pentagon_to_star_trans,1,0,4,1036,1,0.666666666666667,1,Lab
2860,4,1,5,88,T6,pentagon_to_star,pentagon_to_star_trans,0,1,4,1062,1,0.6,0,Lab
2861,4,1,5,89,T7,pentagon_to_star,pentagon_to_star_trans,0,1,1,850,1,0.533333333333333,0,Lab
2862,4,1,5,90,T8,pentagon_to_star,pentagon_to_star_trans,0,1,3,734,1,0.466666666666667,0,Lab
2863,4,1,5,91,T9,pentagon_to_star,pentagon_to_star_trans,0,1,2,1251,1,0.4,0,Lab
2864,4,1,5,92,T10,pentagon_to_star,pentagon_to_star_trans,1,0,3,851,1,0.333333333333333,1,Lab
2865,4,1,5,93,T11,pentagon_to_star,pentagon_to_star_trans,1,0,3,696,1,0.266666666666667,1,Lab
2866,4,1,5,94,T12,pentagon_to_star,pentagon_to_star_trans,1,0,4,740,1,0.2,1,Lab
2867,4,1,5,95,T13,pentagon_to_star,pentagon_to_star_trans,1,0,2,656,1,0.133333333333333,1,Lab
2868,4,1,5,96,P1,star_to_pentagon,star_plateau,1,0,1,550,1,0.066666666666667,1,Lab
2869,4,1,5,97,P2,star_to_pentagon,star_plateau,0,1,3,755,1,0.066666666666667,0,Lab
2870,4,1,5,98,P3,star_to_pentagon,star_plateau,0,1,4,587,1,0.066666666666667,0,Lab
2871,4,0,6,0,P1,pentagon_to_star,pentagon_plateau,1,0,3,774,1,0.066666666666667,1,Lab
2872,4,0,6,1,P2,pentagon_to_star,pentagon_plateau,1,0,3,1797,1,0.066666666666667,1,Lab
