,Participant_ID,Starting_Plateau_Idx,Block,Cycle_Idx,Stages,Directions,Phase,Pentagon_selected,Star_selected,Response,Response_time,Correctness,Condition_Name,Selection
22560,9,0,4,87,T5,star_to_pentagon,star_to_pentagon_trans,1,0,3,1838,1,Online,1
22561,9,0,4,88,T6,star_to_pentagon,star_to_pentagon_trans,0,1,2,2005,1,Online,0
22562,9,0,4,89,T7,star_to_pentagon,star_to_pentagon_trans,1,0,4,1407,1,Online,1
22563,9,0,4,90,T8,star_to_pentagon,star_to_pentagon_trans,0,1,2,1416,1,Online,0
22564,9,0,4,91,T9,star_to_pentagon,star_to_pentagon_trans,1,0,4,661,1,Online,1
22565,9,0,4,92,T10,star_to_pentagon,star_to_pentagon_trans,0,1,4,1269,1,Online,0
22566,9,0,4,93,T11,star_to_pentagon,star_to_pentagon_trans,0,1,4,919,1,Online,0
22567,9,0,4,94,T12,star_to_pentagon,star_to_pentagon_trans,1,0,3,1776,1,Online,1
22568,9,0,4,95,T13,star_to_pentagon,star_to_pentagon_trans,1,0,1,946,1,Online,1
22569,9,0,4,96,P1,pentagon_to_star,pentagon_plateau,0,1,3,1138,1,Online,0
22570,9,0,4,97,P2,pentagon_to_star,pentagon_plateau,1,0,4,1196,1,Online,1
22571,9,0,4,98,P3,pentagon_to_star,pentagon_plateau,1,0,3,968,1,Online,1
22572,31,0,1,0,P1,pentagon_to_star,pentagon_plateau,0,1,1,781,1,Online,0
22573,31,0,1,1,P2,pentagon_to_star,pentagon_plateau,1,0,2,677,1,Online,1
22574,31,0,1,2,P3,pentagon_to_star,pentagon_plateau,1,0,3,821,1,Online,1
22575,31,0,1,3,T1,pentagon_to_star,pentagon_to_star_trans,0,1,1,1104,1,Online,0
22576,31,0,1,4,T2,pentagon_to_star,pentagon_to_star_trans,0,1,4,1072,1,Online,0
22577,31,0,1,5,T3,pentagon_to_star,pentagon_to_star_trans,0,1,1,818,1,Online,0
22578,31,0,1,6,T4,pentagon_to_star,pentagon_to_star_trans,1,0,1,678,1,Online,1
22579,31,0,1,7,T5,pentagon_to_star,pentagon_to_star_trans,1,0,3,1408,1,Online,1
22580,31,0,1,8,T6,pentagon_to_star,pentagon_to_star_trans,0,1,2,1108,1,Online,0
22581,31,0,1,9,T7,pentagon_to_star,pentagon_to_star_trans,0,1,3,732,1,Online,0
22582,31,0,1,10,T8,pentagon_to_star,pentagon_to_star_trans,1,0,3,699,1,Online,1
22583,31,0,1,11,T9,pentagon_to_star,pentagon_to_star_trans,1,0,4,804,1,Online,1
22584,31,0,1,12,T10,pentagon_to_star,pentagon_to_star_trans,1,0,2,810,1,Online,1
22585,31,0,1,13,T11,pentagon_to_star,pentagon_to_star_trans,1,0,4,1029,1,Online,1
22586,31,0,1,14,T12,pentagon_to_star,pentagon_to_star_trans,0,1,2,936,1,Online,0
22587,31,0,1,15,T13,pentagon_to_star,pentagon_to_star_trans,0,0,3,783,0,Online,0
22588,31,0,1,16,P1,star_to_pentagon,star_plateau,0,1,4,1188,1,Online,0
22589,31,0,1,17,P2,star_to_pentagon,star_plateau,1,0,2,812,1,Online,1
22590,31,0,1,18,P3,star_to_pentagon,star_plateau,0,1,3,1020,1,Online,0
22591,31,0,1,19,T1,star_to_pentagon,star_to_pentagon_trans,1,0,3,569,1,Online,1
22592,31,0,1,20,T2,star_to_pentagon,star_to_pentagon_trans,1,0,2,855,1,Online,1
22593,31,0,1,21,T3,star_to_pentagon,star_to_pentagon_trans,0,1,2,713,1,Online,0
22594,31,0,1,22,T4,star_to_pentagon,star_to_pentagon_trans,0,1,2,594,1,Online,0
22595,31,0,1,23,T5,star_to_pentagon,star_to_pentagon_trans,0,1,2,768,1,Online,0
22596,31,0,1,24,T6,star_to_pentagon,star_to_pentagon_trans,1,0,3,949,1,Online,1
22597,31,0,1,25,T7,star_to_pentagon,star_to_pentagon_trans,1,0,4,955,1,Online,1
22598,31,0,1,26,T8,star_to_pentagon,star_to_pentagon_trans,1,0,2,938,1,Online,1
22599,31,0,1,27,T9,star_to_pentagon,star_to_pentagon_trans,1,0,2,625,1,Online,1
22600,31,0,1,28,T10,star_to_pentagon,star_to_pentagon_trans,1,0,4,973,1,Online,1
22601,31,0,1,29,T11,star_to_pentagon,star_to_pentagon_trans,1,0,3,1267,1,Online,1
22602,31,0,1,30,T12,star_to_pentagon,star_to_pentagon_trans,0,1,2,740,1,Online,0
22603,31,0,1,31,T13,star_to_pentagon,star_to_pentagon_trans,0,1,2,1204,1,Online,0
22604,31,0,1,32,P1,pentagon_to_star,pentagon_plateau,0,1,1,816,1,Online,0
22605,31,0,1,33,P2,pentagon_to_star,pentagon_plateau,0,1,2,860,1,Online,0
22606,31,0,1,34,P3,pentagon_to_star,pentagon_plateau,1,0,2,741,1,Online,1
22607,31,0,1,35,T1,pentagon_to_star,pentagon_to_star_trans,0,1,3,696,1,Online,0
22608,31,0,1,36,T2,pentagon_to_star,pentagon_to_star_trans,0,1,3,814,1,Online,0
22609,31,0,1,37,T3,pentagon_to_star,pentagon_to_star_trans,1,0,3,779,1,Online,1
22610,31,0,1,38,T4,pentagon_to_star,pentagon_to_star_trans,1,0,4,897,1,Online,1
22611,31,0,1,39,T5,pentagon_to_star,pentagon_to_star_trans,1,0,4,866,1,Online,1
22612,31,0,1,40,T6,pentagon_to_star,pentagon_to_star_trans,0,1,2,796,1,Online,0
22613,31,0,1,41,T7,pentagon_to_star,pentagon_to_star_trans,1,0,1,857,1,Online,1
22614,31,0,1,42,T8,pentagon_to_star,pentagon_to_star_trans,0,1,4,1259,1,Online,0
22615,31,0,1,43,T9,pentagon_to_star,pentagon_to_star_trans,1,0,1,862,1,Online,1
22616,31,0,1,44,T10,pentagon_to_star,pentagon_to_star_trans,0,1,3,1152,1,Online,0
22617,31,0,1,45,T11,pentagon_to_star,pentagon_to_star_trans,0,1,1,622,1,Online,0
22618,31,0,1,46,T12,pentagon_to_star,pentagon_to_star_trans,0,1,1,962,1,Online,0
22619,31,0,1,47,T13,pentagon_to_star,pentagon_to_star_trans,1,0,2,865,1,Online,1
22620,31,0,1,48,P1,star_to_pentagon,star_plateau,0,1,2,738,1,Online,0
22621,31,0,1,49,P2,star_to_pentagon,star_plateau,1,0,3,1049,1,Online,1
22622,31,0,1,50,P3,star_to_pentagon,star_plateau,1,0,4,1116,1,Online,1
22623,31,0,1,51,T1,star_to_pentagon,star_to_pentagon_trans,1,0,4,851,1,Online,1
22624,31,0,1,52,T2,star_to_pentagon,star_to_pentagon_trans,0,1,4,797,1,Online,0
22625,31,0,1,53,T3,star_to_pentagon,star_to_pentagon_trans,1,0,4,955,1,Online,1
22626,31,0,1,54,T4,star_to_pentagon,star_to_pentagon_trans,0,1,4,672,1,Online,0
22627,31,0,1,55,T5,star_to_pentagon,star_to_pentagon_trans,1,0,2,915,1,Online,1
22628,31,0,1,56,T6,star_to_pentagon,star_to_pentagon_trans,0,1,2,700,1,Online,0
22629,31,0,1,57,T7,star_to_pentagon,star_to_pentagon_trans,0,0,2,1068,0,Online,0
22630,31,0,1,58,T8,star_to_pentagon,star_to_pentagon_trans,1,0,3,1174,1,Online,1
22631,31,0,1,59,T9,star_to_pentagon,star_to_pentagon_trans,1,0,3,675,1,Online,1
22632,31,0,1,60,T10,star_to_pentagon,star_to_pentagon_trans,0,1,2,701,1,Online,0
22633,31,0,1,61,T11,star_to_pentagon,star_to_pentagon_trans,0,1,3,757,1,Online,0
22634,31,0,1,62,T12,star_to_pentagon,star_to_pentagon_trans,0,1,2,891,1,Online,0
22635,31,0,1,63,T13,star_to_pentagon,star_to_pentagon_trans,1,0,3,716,1,Online,1
22636,31,0,1,64,P1,pentagon_to_star,pentagon_plateau,1,0,1,1181,1,Online,1
22637,31,0,1,65,P2,pentagon_to_star,pentagon_plateau,1,0,3,634,1,Online,1
22638,31,0,1,66,P3,pentagon_to_star,pentagon_plateau,1,0,3,709,1,Online,1
22639,31,0,1,67,T1,pentagon_to_star,pentagon_to_star_trans,0,1,4,1030,1,Online,0
22640,31,0,1,68,T2,pentagon_to_star,pentagon_to_star_trans,0,1,3,1153,1,Online,0
22641,31,0,1,69,T3,pentagon_to_star,pentagon_to_star_trans,0,1,3,1216,1,Online,0
22642,31,0,1,70,T4,pentagon_to_star,pentagon_to_star_trans,1,0,2,1043,1,Online,1
22643,31,0,1,71,T5,pentagon_to_star,pentagon_to_star_trans,0,1,2,774,1,Online,0
22644,31,0,1,72,T6,pentagon_to_star,pentagon_to_star_trans,1,0,4,956,1,Online,1
22645,31,0,1,73,T7,pentagon_to_star,pentagon_to_star_trans,0,1,3,801,1,Online,0
22646,31,0,1,74,T8,pentagon_to_star,pentagon_to_star_trans,1,0,1,1425,1,Online,1
22647,31,0,1,75,T9,pentagon_to_star,pentagon_to_star_trans,0,0,3,890,0,Online,0
22648,31,0,1,76,T10,pentagon_to_star,pentagon_to_star_trans,0,1,1,915,1,Online,0
22649,31,0,1,77,T11,pentagon_to_star,pentagon_to_star_trans,1,0,1,947,1,Online,1
22650,31,0,1,78,T12,pentagon_to_star,pentagon_to_star_trans,0,1,4,810,1,Online,0
22651,31,0,1,79,T13,pentagon_to_star,pentagon_to_star_trans,0,1,1,1223,1,Online,0
22652,31,0,1,80,P1,star_to_pentagon,star_plateau,1,0,2,1203,1,Online,1
22653,31,0,1,81,P2,star_to_pentagon,star_plateau,1,0,2,727,1,Online,1
22654,31,0,1,82,P3,star_to_pentagon,star_plateau,0,1,3,1622,1,Online,0
22655,31,0,1,83,T1,star_to_pentagon,star_to_pentagon_trans,0,1,3,834,1,Online,0
22656,31,0,1,84,T2,star_to_pentagon,star_to_pentagon_trans,0,1,2,1213,1,Online,0
22657,31,0,1,85,T3,star_to_pentagon,star_to_pentagon_trans,0,1,4,1537,1,Online,0
22658,31,0,1,86,T4,star_to_pentagon,star_to_pentagon_trans,1,0,3,711,1,Online,1
22659,31,0,1,87,T5,star_to_pentagon,star_to_pentagon_trans,1,0,2,1496,1,Online,1
22660,31,0,1,88,T6,star_to_pentagon,star_to_pentagon_trans,0,1,2,1312,1,Online,0
22661,31,0,1,89,T7,star_to_pentagon,star_to_pentagon_trans,0,1,4,1105,1,Online,0
22662,31,0,1,90,T8,star_to_pentagon,star_to_pentagon_trans,0,1,2,903,1,Online,0
22663,31,0,1,91,T9,star_to_pentagon,star_to_pentagon_trans,0,1,4,1201,1,Online,0
22664,31,0,1,92,T10,star_to_pentagon,star_to_pentagon_trans,1,0,4,1285,1,Online,1
22665,31,0,1,93,T11,star_to_pentagon,star_to_pentagon_trans,0,1,1,910,1,Online,0
22666,31,0,1,94,T12,star_to_pentagon,star_to_pentagon_trans,0,1,4,734,1,Online,0
22667,31,0,1,95,T13,star_to_pentagon,star_to_pentagon_trans,0,1,4,813,1,Online,0
22668,31,0,1,96,P1,pentagon_to_star,pentagon_plateau,0,1,2,890,1,Online,0
22669,31,0,1,97,P2,pentagon_to_star,pentagon_plateau,0,1,3,1699,1,Online,0
22670,31,0,1,98,P3,pentagon_to_star,pentagon_plateau,0,1,3,819,1,Online,0
22671,31,1,2,0,P1,star_to_pentagon,star_plateau,0,1,4,1078,1,Online,0
22672,31,1,2,1,P2,star_to_pentagon,star_plateau,0,1,3,719,1,Online,0
22673,31,1,2,2,P3,star_to_pentagon,star_plateau,1,0,2,751,1,Online,1
22674,31,1,2,3,T1,star_to_pentagon,star_to_pentagon_trans,1,0,2,709,1,Online,1
22675,31,1,2,4,T2,star_to_pentagon,star_to_pentagon_trans,0,1,3,741,1,Online,0
22676,31,1,2,5,T3,star_to_pentagon,star_to_pentagon_trans,1,0,1,556,1,Online,1
22677,31,1,2,6,T4,star_to_pentagon,star_to_pentagon_trans,1,0,3,930,1,Online,1
22678,31,1,2,7,T5,star_to_pentagon,star_to_pentagon_trans,1,0,4,1634,1,Online,1
22679,31,1,2,8,T6,star_to_pentagon,star_to_pentagon_trans,0,1,2,1283,1,Online,0
22680,31,1,2,9,T7,star_to_pentagon,star_to_pentagon_trans,1,0,2,1013,1,Online,1
22681,31,1,2,10,T8,star_to_pentagon,star_to_pentagon_trans,1,0,4,1352,1,Online,1
22682,31,1,2,11,T9,star_to_pentagon,star_to_pentagon_trans,1,0,4,927,1,Online,1
22683,31,1,2,12,T10,star_to_pentagon,star_to_pentagon_trans,1,0,3,727,1,Online,1
22684,31,1,2,13,T11,star_to_pentagon,star_to_pentagon_trans,0,1,1,951,1,Online,0
22685,31,1,2,14,T12,star_to_pentagon,star_to_pentagon_trans,0,1,4,829,1,Online,0
22686,31,1,2,15,T13,star_to_pentagon,star_to_pentagon_trans,0,1,2,722,1,Online,0
22687,31,1,2,16,P1,pentagon_to_star,pentagon_plateau,0,1,1,753,1,Online,0
22688,31,1,2,17,P2,pentagon_to_star,pentagon_plateau,1,0,4,943,1,Online,1
22689,31,1,2,18,P3,pentagon_to_star,pentagon_plateau,1,0,4,703,1,Online,1
22690,31,1,2,19,T1,pentagon_to_star,pentagon_to_star_trans,1,0,3,1303,1,Online,1
22691,31,1,2,20,T2,pentagon_to_star,pentagon_to_star_trans,1,0,4,855,1,Online,1
22692,31,1,2,21,T3,pentagon_to_star,pentagon_to_star_trans,0,1,3,713,1,Online,0
22693,31,1,2,22,T4,pentagon_to_star,pentagon_to_star_trans,0,1,3,930,1,Online,0
22694,31,1,2,23,T5,pentagon_to_star,pentagon_to_star_trans,1,0,1,714,1,Online,1
22695,31,1,2,24,T6,pentagon_to_star,pentagon_to_star_trans,1,0,2,914,1,Online,1
22696,31,1,2,25,T7,pentagon_to_star,pentagon_to_star_trans,0,1,3,827,1,Online,0
22697,31,1,2,26,T8,pentagon_to_star,pentagon_to_star_trans,0,1,3,1047,1,Online,0
22698,31,1,2,27,T9,pentagon_to_star,pentagon_to_star_trans,0,1,3,618,1,Online,0
22699,31,1,2,28,T10,pentagon_to_star,pentagon_to_star_trans,1,0,2,670,1,Online,1
22700,31,1,2,29,T11,pentagon_to_star,pentagon_to_star_trans,0,0,2,680,0,Online,0
22701,31,1,2,30,T12,pentagon_to_star,pentagon_to_star_trans,1,0,3,908,1,Online,1
22702,31,1,2,31,T13,pentagon_to_star,pentagon_to_star_trans,0,1,2,746,1,Online,0
22703,31,1,2,32,P1,star_to_pentagon,star_plateau,1,0,2,770,1,Online,1
22704,31,1,2,33,P2,star_to_pentagon,star_plateau,1,0,2,1278,1,Online,1
22705,31,1,2,34,P3,star_to_pentagon,star_plateau,0,1,3,680,1,Online,0
22706,31,1,2,35,T1,star_to_pentagon,star_to_pentagon_trans,0,1,2,634,1,Online,0
22707,31,1,2,36,T2,star_to_pentagon,star_to_pentagon_trans,1,0,3,790,1,Online,1
22708,31,1,2,37,T3,star_to_pentagon,star_to_pentagon_trans,0,1,2,1076,1,Online,0
22709,31,1,2,38,T4,star_to_pentagon,star_to_pentagon_trans,1,0,4,932,1,Online,1
22710,31,1,2,39,T5,star_to_pentagon,star_to_pentagon_trans,1,0,2,941,1,Online,1
22711,31,1,2,40,T6,star_to_pentagon,star_to_pentagon_trans,1,0,4,787,1,Online,1
22712,31,1,2,41,T7,star_to_pentagon,star_to_pentagon_trans,0,1,2,727,1,Online,0
22713,31,1,2,42,T8,star_to_pentagon,star_to_pentagon_trans,0,1,1,943,1,Online,0
22714,31,1,2,43,T9,star_to_pentagon,star_to_pentagon_trans,1,0,3,1230,1,Online,1
22715,31,1,2,44,T10,star_to_pentagon,star_to_pentagon_trans,1,0,1,1034,1,Online,1
22716,31,1,2,45,T11,star_to_pentagon,star_to_pentagon_trans,0,1,1,741,1,Online,0
22717,31,1,2,46,T12,star_to_pentagon,star_to_pentagon_trans,0,1,1,564,1,Online,0
22718,31,1,2,47,T13,star_to_pentagon,star_to_pentagon_trans,0,1,4,859,1,Online,0
22719,31,1,2,48,P1,pentagon_to_star,pentagon_plateau,1,0,3,1301,1,Online,1
22720,31,1,2,49,P2,pentagon_to_star,pentagon_plateau,0,1,1,863,1,Online,0
22721,31,1,2,50,P3,pentagon_to_star,pentagon_plateau,0,1,4,807,1,Online,0
22722,31,1,2,51,T1,pentagon_to_star,pentagon_to_star_trans,0,1,4,700,1,Online,0
22723,31,1,2,52,T2,pentagon_to_star,pentagon_to_star_trans,1,0,2,652,1,Online,1
22724,31,1,2,53,T3,pentagon_to_star,pentagon_to_star_trans,0,1,4,1295,1,Online,0
22725,31,1,2,54,T4,pentagon_to_star,pentagon_to_star_trans,0,1,2,904,1,Online,0
22726,31,1,2,55,T5,pentagon_to_star,pentagon_to_star_trans,1,0,4,711,1,Online,1
22727,31,1,2,56,T6,pentagon_to_star,pentagon_to_star_trans,0,1,4,688,1,Online,0
22728,31,1,2,57,T7,pentagon_to_star,pentagon_to_star_trans,1,0,1,929,1,Online,1
22729,31,1,2,58,T8,pentagon_to_star,pentagon_to_star_trans,1,0,1,705,1,Online,1
22730,31,1,2,59,T9,pentagon_to_star,pentagon_to_star_trans,1,0,4,970,1,Online,1
22731,31,1,2,60,T10,pentagon_to_star,pentagon_to_star_trans,1,0,3,1408,1,Online,1
22732,31,1,2,61,T11,pentagon_to_star,pentagon_to_star_trans,1,0,3,780,1,Online,1
22733,31,1,2,62,T12,pentagon_to_star,pentagon_to_star_trans,1,0,1,833,1,Online,1
22734,31,1,2,63,T13,pentagon_to_star,pentagon_to_star_trans,0,0,1,660,0,Online,0
22735,31,1,2,64,P1,star_to_pentagon,star_plateau,1,0,2,815,1,Online,1
22736,31,1,2,65,P2,star_to_pentagon,star_plateau,1,0,2,947,1,Online,1
22737,31,1,2,66,P3,star_to_pentagon,star_plateau,0,1,4,1049,1,Online,0
22738,31,1,2,67,T1,star_to_pentagon,star_to_pentagon_trans,0,1,2,1484,1,Online,0
22739,31,1,2,68,T2,star_to_pentagon,star_to_pentagon_trans,1,0,3,989,1,Online,1
22740,31,1,2,69,T3,star_to_pentagon,star_to_pentagon_trans,0,1,4,1156,1,Online,0
22741,31,1,2,70,T4,star_to_pentagon,star_to_pentagon_trans,0,1,2,769,1,Online,0
22742,31,1,2,71,T5,star_to_pentagon,star_to_pentagon_trans,0,0,2,765,0,Online,0
22743,31,1,2,72,T6,star_to_pentagon,star_to_pentagon_trans,0,1,4,939,1,Online,0
22744,31,1,2,73,T7,star_to_pentagon,star_to_pentagon_trans,1,0,4,843,1,Online,1
22745,31,1,2,74,T8,star_to_pentagon,star_to_pentagon_trans,0,1,2,1439,1,Online,0
22746,31,1,2,75,T9,star_to_pentagon,star_to_pentagon_trans,0,1,4,745,1,Online,0
22747,31,1,2,76,T10,star_to_pentagon,star_to_pentagon_trans,1,0,3,720,1,Online,1
22748,31,1,2,77,T11,star_to_pentagon,star_to_pentagon_trans,1,0,3,720,1,Online,1
22749,31,1,2,78,T12,star_to_pentagon,star_to_pentagon_trans,1,0,4,815,1,Online,1
22750,31,1,2,79,T13,star_to_pentagon,star_to_pentagon_trans,1,0,3,803,1,Online,1
22751,31,1,2,80,P1,pentagon_to_star,pentagon_plateau,1,0,4,656,1,Online,1
22752,31,1,2,81,P2,pentagon_to_star,pentagon_plateau,0,1,3,1003,1,Online,0
22753,31,1,2,82,P3,pentagon_to_star,pentagon_plateau,1,0,2,655,1,Online,1
22754,31,1,2,83,T1,pentagon_to_star,pentagon_to_star_trans,1,0,2,1194,1,Online,1
22755,31,1,2,84,T2,pentagon_to_star,pentagon_to_star_trans,1,0,2,713,1,Online,1
22756,31,1,2,85,T3,pentagon_to_star,pentagon_to_star_trans,0,1,3,1423,1,Online,0
22757,31,1,2,86,T4,pentagon_to_star,pentagon_to_star_trans,0,1,1,1522,1,Online,0
22758,31,1,2,87,T5,pentagon_to_star,pentagon_to_star_trans,1,0,3,1171,1,Online,1
22759,31,1,2,88,T6,pentagon_to_star,pentagon_to_star_trans,1,0,3,935,1,Online,1
22760,31,1,2,89,T7,pentagon_to_star,pentagon_to_star_trans,0,1,2,846,1,Online,0
22761,31,1,2,90,T8,pentagon_to_star,pentagon_to_star_trans,0,1,1,945,1,Online,0
22762,31,1,2,91,T9,pentagon_to_star,pentagon_to_star_trans,0,1,3,1024,1,Online,0
22763,31,1,2,92,T10,pentagon_to_star,pentagon_to_star_trans,0,1,4,819,1,Online,0
22764,31,1,2,93,T11,pentagon_to_star,pentagon_to_star_trans,1,0,3,855,1,Online,1
22765,31,1,2,94,T12,pentagon_to_star,pentagon_to_star_trans,0,1,3,632,1,Online,0
22766,31,1,2,95,T13,pentagon_to_star,pentagon_to_star_trans,1,0,3,534,1,Online,1
22767,31,1,2,96,P1,star_to_pentagon,star_plateau,0,1,4,707,1,Online,0
22768,31,1,2,97,P2,star_to_pentagon,star_plateau,1,0,4,1029,1,Online,1
22769,31,1,2,98,P3,star_to_pentagon,star_plateau,1,0,3,1080,1,Online,1
22770,31,1,3,0,P1,star_to_pentagon,star_plateau,1,0,3,662,1,Online,1
22771,31,1,3,1,P2,star_to_pentagon,star_plateau,1,0,1,761,1,Online,1
22772,31,1,3,2,P3,star_to_pentagon,star_plateau,0,1,1,561,1,Online,0
22773,31,1,3,3,T1,star_to_pentagon,star_to_pentagon_trans,0,1,3,733,1,Online,0
22774,31,1,3,4,T2,star_to_pentagon,star_to_pentagon_trans,0,1,2,1013,1,Online,0
22775,31,1,3,5,T3,star_to_pentagon,star_to_pentagon_trans,0,1,3,785,1,Online,0
22776,31,1,3,6,T4,star_to_pentagon,star_to_pentagon_trans,1,0,4,790,1,Online,1
22777,31,1,3,7,T5,star_to_pentagon,star_to_pentagon_trans,1,0,2,743,1,Online,1
22778,31,1,3,8,T6,star_to_pentagon,star_to_pentagon_trans,0,1,3,827,1,Online,0
22779,31,1,3,9,T7,star_to_pentagon,star_to_pentagon_trans,1,0,4,1102,1,Online,1
22780,31,1,3,10,T8,star_to_pentagon,star_to_pentagon_trans,1,0,4,1583,1,Online,1
22781,31,1,3,11,T9,star_to_pentagon,star_to_pentagon_trans,1,0,4,587,1,Online,1
22782,31,1,3,12,T10,star_to_pentagon,star_to_pentagon_trans,0,1,2,632,1,Online,0
22783,31,1,3,13,T11,star_to_pentagon,star_to_pentagon_trans,1,0,2,796,1,Online,1
22784,31,1,3,14,T12,star_to_pentagon,star_to_pentagon_trans,0,1,4,754,1,Online,0
22785,31,1,3,15,T13,star_to_pentagon,star_to_pentagon_trans,1,0,1,639,1,Online,1
22786,31,1,3,16,P1,pentagon_to_star,pentagon_plateau,0,1,1,763,1,Online,0
22787,31,1,3,17,P2,pentagon_to_star,pentagon_plateau,0,1,1,644,1,Online,0
22788,31,1,3,18,P3,pentagon_to_star,pentagon_plateau,1,0,4,940,1,Online,1
22789,31,1,3,19,T1,pentagon_to_star,pentagon_to_star_trans,1,0,4,692,1,Online,1
22790,31,1,3,20,T2,pentagon_to_star,pentagon_to_star_trans,1,0,1,693,1,Online,1
22791,31,1,3,21,T3,pentagon_to_star,pentagon_to_star_trans,0,1,3,758,1,Online,0
22792,31,1,3,22,T4,pentagon_to_star,pentagon_to_star_trans,0,1,3,1405,1,Online,0
22793,31,1,3,23,T5,pentagon_to_star,pentagon_to_star_trans,1,0,3,945,1,Online,1
22794,31,1,3,24,T6,pentagon_to_star,pentagon_to_star_trans,1,0,2,728,1,Online,1
22795,31,1,3,25,T7,pentagon_to_star,pentagon_to_star_trans,0,1,1,824,1,Online,0
22796,31,1,3,26,T8,pentagon_to_star,pentagon_to_star_trans,0,1,1,842,1,Online,0
22797,31,1,3,27,T9,pentagon_to_star,pentagon_to_star_trans,1,0,3,678,1,Online,1
22798,31,1,3,28,T10,pentagon_to_star,pentagon_to_star_trans,1,0,4,1144,1,Online,1
22799,31,1,3,29,T11,pentagon_to_star,pentagon_to_star_trans,1,0,3,743,1,Online,1
22800,31,1,3,30,T12,pentagon_to_star,pentagon_to_star_trans,1,0,1,653,1,Online,1
22801,31,1,3,31,T13,pentagon_to_star,pentagon_to_star_trans,1,0,4,895,1,Online,1
22802,31,1,3,32,P1,star_to_pentagon,star_plateau,0,1,2,915,1,Online,0
22803,31,1,3,33,P2,star_to_pentagon,star_plateau,1,0,1,777,1,Online,1
22804,31,1,3,34,P3,star_to_pentagon,star_plateau,1,0,3,918,1,Online,1
22805,31,1,3,35,T1,star_to_pentagon,star_to_pentagon_trans,0,1,4,1398,1,Online,0
22806,31,1,3,36,T2,star_to_pentagon,star_to_pentagon_trans,1,0,3,685,1,Online,1
22807,31,1,3,37,T3,star_to_pentagon,star_to_pentagon_trans,0,1,2,956,1,Online,0
22808,31,1,3,38,T4,star_to_pentagon,star_to_pentagon_trans,1,0,4,745,1,Online,1
22809,31,1,3,39,T5,star_to_pentagon,star_to_pentagon_trans,1,0,3,777,1,Online,1
22810,31,1,3,40,T6,star_to_pentagon,star_to_pentagon_trans,0,1,2,1127,1,Online,0
22811,31,1,3,41,T7,star_to_pentagon,star_to_pentagon_trans,1,0,1,661,1,Online,1
22812,31,1,3,42,T8,star_to_pentagon,star_to_pentagon_trans,0,1,1,642,1,Online,0
22813,31,1,3,43,T9,star_to_pentagon,star_to_pentagon_trans,1,0,4,1443,1,Online,1
22814,31,1,3,44,T10,star_to_pentagon,star_to_pentagon_trans,0,1,2,678,1,Online,0
22815,31,1,3,45,T11,star_to_pentagon,star_to_pentagon_trans,0,1,2,791,1,Online,0
22816,31,1,3,46,T12,star_to_pentagon,star_to_pentagon_trans,1,0,1,1036,1,Online,1
22817,31,1,3,47,T13,star_to_pentagon,star_to_pentagon_trans,0,1,3,809,1,Online,0
22818,31,1,3,48,P1,pentagon_to_star,pentagon_plateau,0,1,4,915,1,Online,0
22819,31,1,3,49,P2,pentagon_to_star,pentagon_plateau,0,1,1,996,1,Online,0
22820,31,1,3,50,P3,pentagon_to_star,pentagon_plateau,0,1,1,705,1,Online,0
22821,31,1,3,51,T1,pentagon_to_star,pentagon_to_star_trans,0,1,1,720,1,Online,0
22822,31,1,3,52,T2,pentagon_to_star,pentagon_to_star_trans,0,1,1,616,1,Online,0
22823,31,1,3,53,T3,pentagon_to_star,pentagon_to_star_trans,1,0,4,924,1,Online,1
22824,31,1,3,54,T4,pentagon_to_star,pentagon_to_star_trans,0,1,3,988,1,Online,0
22825,31,1,3,55,T5,pentagon_to_star,pentagon_to_star_trans,0,1,2,944,1,Online,0
22826,31,1,3,56,T6,pentagon_to_star,pentagon_to_star_trans,1,0,2,1017,1,Online,1
22827,31,1,3,57,T7,pentagon_to_star,pentagon_to_star_trans,0,1,2,665,1,Online,0
22828,31,1,3,58,T8,pentagon_to_star,pentagon_to_star_trans,1,0,1,931,1,Online,1
22829,31,1,3,59,T9,pentagon_to_star,pentagon_to_star_trans,1,0,4,1035,1,Online,1
22830,31,1,3,60,T10,pentagon_to_star,pentagon_to_star_trans,0,1,4,1308,1,Online,0
22831,31,1,3,61,T11,pentagon_to_star,pentagon_to_star_trans,0,1,4,597,1,Online,0
22832,31,1,3,62,T12,pentagon_to_star,pentagon_to_star_trans,1,0,1,818,1,Online,1
22833,31,1,3,63,T13,pentagon_to_star,pentagon_to_star_trans,0,1,2,830,1,Online,0
22834,31,1,3,64,P1,star_to_pentagon,star_plateau,0,1,1,705,1,Online,0
22835,31,1,3,65,P2,star_to_pentagon,star_plateau,0,1,4,771,1,Online,0
22836,31,1,3,66,P3,star_to_pentagon,star_plateau,0,1,4,583,1,Online,0
22837,31,1,3,67,T1,star_to_pentagon,star_to_pentagon_trans,1,0,4,1142,1,Online,1
22838,31,1,3,68,T2,star_to_pentagon,star_to_pentagon_trans,1,0,3,588,1,Online,1
22839,31,1,3,69,T3,star_to_pentagon,star_to_pentagon_trans,1,0,1,722,1,Online,1
22840,31,1,3,70,T4,star_to_pentagon,star_to_pentagon_trans,1,0,2,770,1,Online,1
22841,31,1,3,71,T5,star_to_pentagon,star_to_pentagon_trans,1,0,1,1136,1,Online,1
